length,emoji_count,hashtag_count,exclamation_count,question_count,capitalized_word_count,sentence_count,avg_word_length,verb_count,noun_count,adjective_count,entity_count,has_numerical_list,word_count,buzzword_count,buzzword_ratio,humble_brag_count,personal_pronouns,motivation_score,excessive_punctuation,has_call_to_action,starts_with_number,contains_money_reference,sentiment_polarity,sentiment_subjectivity,is_extemely_positive,cringe_score
847,1,0,4,0,0,12,4.337837837837838,31,29,9,3,0,171,0,0.0,0,6,0,0,1,0,1,0.1206349206349206,0.6039682539682539,0,22
567,2,0,0,0,0,13,4.4787234042553195,12,23,8,4,0,115,0,0.0,0,1,0,0,1,0,1,0.0772727272727273,0.6060606060606062,0,125
934,2,0,2,0,0,8,5.258741258741258,23,35,17,3,0,162,0,0.0,0,6,0,0,1,0,1,0.11984126984126983,0.47658730158730156,0,0
1388,2,0,1,1,2,19,4.866666666666666,43,63,23,13,0,257,1,0.0038910505836575876,0,4,0,0,1,0,1,0.2031954887218045,0.34774436090225563,0,120
362,2,0,3,1,0,7,4.403846153846154,13,18,2,6,0,81,0,0.0,0,3,0,0,1,1,1,0.10416666666666664,0.19999999999999998,0,6617
367,1,0,1,1,0,6,4.65,12,17,2,3,0,72,0,0.0,0,2,0,0,1,0,1,0.09388888888888888,0.3844444444444445,0,26
160,2,0,0,1,0,6,2.3333333333333335,3,4,2,1,0,56,0,0.0,0,1,0,0,0,0,1,-0.16666666666666663,0.6222222222222221,0,73
973,0,0,0,1,0,11,4.587878787878788,20,31,16,10,0,187,0,0.0,0,5,0,0,0,0,1,0.23676470588235296,0.475,0,52
561,1,0,1,1,0,5,3.9904761904761905,20,27,5,5,0,122,0,0.0,0,4,0,0,0,0,1,0.15416666666666667,0.30601851851851847,0,124
1725,0,0,0,0,0,23,5.054744525547445,43,75,29,6,0,306,0,0.0,0,2,0,0,1,0,1,0.15873563218390804,0.4987931034482759,0,5
163,3,0,0,0,0,1,4.730769230769231,5,11,3,2,0,32,0,0.0,0,2,0,0,1,0,1,0.21166666666666667,0.6383333333333333,0,20
757,1,0,1,0,0,11,4.131386861313868,29,23,5,6,0,161,0,0.0,0,0,0,0,1,0,1,-0.07619047619047617,0.2857142857142857,0,292
552,1,0,0,2,0,5,4.976470588235294,12,30,8,4,0,99,0,0.0,0,2,0,0,0,0,1,0.0,0.38333333333333336,0,13
1377,1,0,0,0,0,16,4.632478632478633,38,61,14,7,0,260,0,0.0,0,4,0,0,1,0,1,0.051748251748251754,0.44108391608391606,0,148
761,1,0,5,4,0,14,4.373134328358209,32,25,8,7,0,155,0,0.0,0,3,0,0,1,0,1,0.2681547619047619,0.5567460317460317,0,118
1015,0,0,2,2,0,16,4.202127659574468,32,42,11,2,0,207,0,0.0,0,4,0,0,1,0,1,0.1435714285714286,0.49214285714285716,0,42
497,0,0,0,0,0,6,5.256410256410256,14,15,6,0,0,83,0,0.0,0,4,0,0,0,0,0,0.2619047619047619,0.5404761904761904,0,743
251,1,0,0,1,0,6,2.2586206896551726,10,15,1,8,0,89,0,0.0,0,1,0,0,0,0,1,0.0,0.0,0,16
251,1,0,0,1,0,6,2.2586206896551726,10,15,1,8,0,89,0,0.0,0,1,0,0,0,0,1,0.0,0.0,0,21
1126,1,0,0,1,0,21,4.184466019417476,44,36,11,5,0,235,0,0.0,0,7,0,0,1,1,1,0.11105820105820105,0.4612433862433863,0,4
493,1,0,0,0,0,6,4.01063829787234,13,20,11,3,0,104,0,0.0,0,4,0,0,0,1,1,0.20355477855477855,0.5826923076923076,0,58
173,1,0,0,0,0,1,5.346153846153846,2,9,2,5,0,29,0,0.0,0,0,0,0,1,0,1,0.2,0.25,0,186
767,1,0,0,2,0,3,4.402985074626866,18,25,21,5,0,151,0,0.0,0,5,0,0,1,0,1,0.04929292929292929,0.5325718725718726,0,395
370,3,0,0,1,0,7,3.5454545454545454,7,16,7,12,0,98,0,0.0,0,0,0,0,1,0,1,0.17708333333333334,0.59375,0,794
458,1,0,0,0,0,6,5.257142857142857,7,8,2,9,0,79,0,0.0,0,0,0,0,0,0,0,0.35,0.7875,0,126
257,0,0,0,0,0,5,3.3260869565217392,6,9,5,8,0,68,0,0.0,0,1,0,0,1,0,1,0.3181818181818182,0.4772727272727273,0,168
976,0,0,1,1,0,6,5.065789473684211,20,47,10,10,0,173,0,0.0,0,0,0,0,1,0,1,0.10560374149659864,0.3656972789115646,0,2
632,1,0,0,0,0,7,4.86,16,24,11,5,0,117,0,0.0,0,3,0,0,1,0,1,0.25514705882352945,0.5757352941176471,0,218
739,5,0,0,1,0,9,4.6016260162601625,12,32,4,8,0,145,0,0.0,0,4,0,0,1,0,1,-0.03778860028860029,0.3606782106782107,0,159
98,1,0,4,0,0,3,3.764705882352941,4,5,2,0,0,25,0,0.0,0,0,0,0,1,0,0,0.1953125,0.3,0,55
855,1,0,0,1,0,12,4.690140845070423,17,40,11,4,0,162,0,0.0,0,2,0,0,1,0,1,-0.024999999999999994,0.7055555555555556,0,35
1043,1,0,0,2,0,15,4.415730337078652,31,36,16,5,0,207,0,0.0,0,7,0,0,1,0,1,-0.09345238095238094,0.48000000000000004,0,14
248,1,0,0,0,0,3,3.8541666666666665,6,10,3,2,0,56,0,0.0,0,1,0,0,0,0,1,0.037142857142857144,0.6271428571428571,0,181
394,1,0,0,0,0,4,4.388059701492537,11,17,2,6,0,79,0,0.0,0,2,0,0,1,0,1,0.13636363636363635,0.45454545454545453,0,682
136,1,0,0,0,0,3,4.7727272727272725,2,6,3,2,0,27,0,0.0,0,0,0,0,1,0,0,0.40909090909090906,0.3386363636363636,0,1823
129,0,0,0,0,0,2,3.1724137931034484,6,5,3,1,0,33,0,0.0,0,0,0,0,0,0,1,0.10000000000000005,0.5555555555555555,0,24
1332,1,0,0,1,2,16,5.046948356807512,35,52,16,17,0,235,0,0.0,0,5,0,0,0,0,1,0.1628205128205128,0.4474358974358974,0,10
700,0,0,0,1,0,6,4.952830188679245,18,38,14,11,0,125,0,0.0,0,1,0,0,0,0,1,0.23095238095238094,0.3261904761904762,0,12
217,2,0,0,0,0,1,4.838709677419355,7,11,1,7,0,46,0,0.0,0,0,0,0,0,0,1,-0.20833333333333331,0.20833333333333331,0,6
397,1,0,1,0,0,15,3.8208955223880596,12,11,3,7,0,101,0,0.0,0,1,0,0,1,0,1,0.21388888888888885,0.38472222222222224,0,493
1430,0,0,0,0,0,15,4.512,33,55,27,11,0,272,0,0.0,0,1,0,0,0,0,1,0.14803350970017637,0.4735632885632885,0,21
590,1,0,0,0,0,9,4.691489361702128,11,30,8,8,0,118,1,0.00847457627118644,1,1,0,0,0,0,1,0.471978021978022,0.5296703296703297,0,10
157,1,0,0,0,0,2,4.24,3,11,2,5,0,34,0,0.0,0,0,0,0,1,1,1,0.0,0.0,0,178
541,2,0,1,1,0,10,3.843137254901961,17,17,6,1,0,124,0,0.0,0,1,0,0,1,0,1,0.253125,0.4625,0,22
155,0,0,1,0,0,3,3.782608695652174,3,8,3,8,0,37,0,0.0,0,0,0,0,0,1,1,0.60625,0.4,0,24
276,2,0,0,1,0,2,4.4186046511627906,4,11,1,4,0,59,0,0.0,0,0,0,0,1,0,1,0.0,0.0,0,363
681,1,0,3,0,0,6,5.0092592592592595,13,31,7,7,0,120,0,0.0,0,0,0,0,0,1,1,-0.07783203125,0.16354166666666664,0,17
940,2,0,1,1,1,16,2.8461538461538463,31,28,6,11,0,259,0,0.0,0,6,1,0,1,0,1,0.06190476190476193,0.4035714285714286,0,116
653,6,0,3,2,0,19,4.420560747663552,14,25,11,2,0,141,0,0.0,0,9,0,0,1,0,1,0.12738095238095237,0.3642857142857142,0,11
663,1,0,0,0,0,5,4.895238095238096,16,23,12,7,0,122,0,0.0,0,3,0,0,1,0,1,0.2965277777777778,0.5993055555555556,0,222
361,1,0,0,0,0,10,4.171875,13,14,7,3,0,77,0,0.0,0,1,0,0,0,0,1,0.3923809523809524,0.7952380952380953,0,4
1638,1,0,0,1,0,14,4.931297709923665,43,67,16,14,0,293,0,0.0,0,17,0,0,1,0,1,0.01181818181818182,0.4139772727272728,0,53
255,1,0,0,0,0,7,3.5714285714285716,8,11,2,4,0,63,0,0.0,0,1,0,0,1,0,1,0.2583333333333333,0.38333333333333336,0,1649
622,1,0,2,1,0,16,4.717171717171717,13,18,11,3,0,126,0,0.0,0,7,0,0,1,0,1,0.12404761904761903,0.3642857142857142,0,7
803,1,0,2,4,0,19,4.3671875,25,23,7,14,0,171,0,0.0,0,5,0,0,1,0,1,0.04812500000000001,0.5516666666666666,0,6
428,1,0,3,0,0,6,5.413793103448276,5,28,9,4,0,73,0,0.0,0,1,0,0,1,0,1,0.15444023569023566,0.5039983164983165,0,7
847,1,0,0,0,0,9,5.029629629629629,19,33,13,7,0,150,1,0.006666666666666667,0,3,0,0,1,1,1,0.022735042735042732,0.35008547008547014,0,5
363,2,0,2,0,0,6,4.225806451612903,9,11,3,7,0,81,0,0.0,0,3,0,0,1,0,1,-0.09999999999999998,0.85,0,2
189,0,0,0,1,0,2,4.142857142857143,6,10,4,2,0,40,0,0.0,0,3,0,0,0,0,0,0.13318181818181818,0.3622727272727273,0,116
1506,1,0,0,1,0,27,4.239852398523985,49,59,17,4,0,310,0,0.0,0,1,2,0,1,0,1,0.27099999999999996,0.47766666666666674,0,4
266,1,0,0,1,0,7,4.0,8,13,2,6,0,62,0,0.0,0,2,0,0,1,1,1,0.5,0.5,0,1452
1332,1,0,0,1,2,16,5.046948356807512,35,52,16,17,0,235,0,0.0,0,5,0,0,0,0,1,0.1628205128205128,0.4474358974358974,0,2
617,1,0,0,1,0,13,3.7043478260869565,17,27,4,11,0,148,0,0.0,1,5,0,0,1,1,1,0.328042328042328,0.3891534391534391,0,78
1332,1,0,0,1,2,16,5.046948356807512,35,52,16,17,0,235,0,0.0,0,5,0,0,0,0,1,0.1628205128205128,0.4474358974358974,0,0
1008,4,0,0,1,0,7,5.308724832214765,20,52,19,9,0,170,0,0.0,0,2,0,0,1,0,1,0.2145530303030303,0.5754217171717172,0,2
255,1,0,0,1,0,6,4.512195121951219,6,15,2,5,0,55,0,0.0,0,3,0,0,1,0,1,0.5,0.75,0,127
221,0,0,0,0,0,5,4.555555555555555,3,10,4,2,0,46,0,0.0,0,1,0,0,1,0,1,-0.018333333333333347,0.4683333333333334,0,122
740,0,0,2,0,0,7,4.972727272727273,18,38,6,13,0,136,0,0.0,0,2,0,0,0,1,1,0.16354166666666667,0.6777777777777777,0,254
735,2,0,1,3,0,8,4.451612903225806,12,37,13,10,0,145,0,0.0,0,2,0,0,0,1,1,0.3181818181818182,0.4068181818181818,0,85
365,1,0,1,0,0,4,4.875,5,19,7,5,0,66,0,0.0,0,3,0,0,0,0,1,0.3071428571428571,0.5904761904761905,0,0
984,1,0,0,0,0,3,4.686746987951807,28,53,9,11,0,179,0,0.0,0,1,0,0,0,0,1,0.12537037037037035,0.3982407407407407,0,1
777,0,0,0,3,0,7,5.6909090909090905,11,34,15,5,0,126,0,0.0,0,2,0,0,0,0,1,0.17392857142857146,0.5427380952380952,0,2
1468,1,0,0,6,0,20,4.763265306122449,39,47,20,2,0,272,0,0.0,0,2,0,0,1,0,0,0.08738977072310405,0.6086272780717226,0,0
137,0,0,1,0,0,4,4.083333333333333,5,9,7,2,0,32,0,0.0,0,0,0,0,0,0,1,-0.08333333333333333,0.6166666666666667,0,0
273,1,0,1,2,0,8,4.319148936170213,11,9,4,3,0,59,0,0.0,0,1,0,0,1,0,1,0.1337121212121212,0.41452020202020207,0,74
426,3,0,0,1,0,7,3.269662921348315,12,22,4,7,0,111,0,0.0,0,4,0,0,1,0,1,0.2,0.42857142857142855,0,62
831,1,0,0,0,0,7,4.716312056737588,21,32,12,19,0,152,0,0.0,0,0,0,0,1,0,1,0.19393939393939397,0.6666666666666667,0,160
614,1,0,0,0,0,7,4.715686274509804,12,29,13,2,0,115,0,0.0,0,8,0,0,0,0,1,0.34848484848484845,0.5506493506493506,0,5
654,1,0,0,1,1,10,4.63963963963964,15,31,8,4,0,125,0,0.0,0,5,0,0,0,1,1,-0.006249999999999996,0.63125,0,5714
995,2,0,0,0,0,21,4.408695652173913,18,23,6,65,0,199,0,0.0,0,7,0,0,1,0,1,0.3678571428571429,0.4785714285714286,0,34
1968,1,0,0,0,0,20,5.311258278145695,45,100,18,8,0,327,0,0.0,0,0,1,0,1,0,1,0.28745454545454546,0.45299999999999996,0,3
417,0,0,0,0,0,8,4.144736842105263,14,12,6,2,0,89,0,0.0,1,1,0,0,0,0,1,0.31500000000000006,0.6849999999999998,0,19
742,0,0,0,2,0,18,4.4765625,18,38,9,3,0,149,0,0.0,0,14,0,0,0,0,0,0.2714285714285714,0.3571428571428572,0,11
734,4,0,5,0,0,15,4.512820512820513,18,30,11,18,0,152,0,0.0,1,3,0,0,1,1,1,0.38598958333333333,0.4141666666666667,0,105
481,1,0,0,0,0,6,3.806451612903226,16,13,1,7,0,107,0,0.0,1,2,0,0,0,1,1,0.04999999999999999,0.15000000000000002,0,18
706,1,0,1,2,0,14,5.009090909090909,17,27,13,3,0,130,0,0.0,0,0,0,0,1,0,1,0.2131318681318681,0.46736263736263733,0,3
680,4,0,0,1,0,13,4.301724137931035,15,29,11,6,0,144,0,0.0,0,3,0,0,1,0,1,0.04814814814814815,0.5011396011396011,0,0
549,3,0,1,0,1,13,3.933333333333333,17,31,3,14,0,129,0,0.0,0,2,0,0,1,1,1,0.06666666666666668,0.6370370370370371,0,60
791,1,0,0,2,0,20,4.755905511811024,18,41,8,7,0,154,0,0.0,0,2,0,0,0,0,1,0.12888888888888891,0.29777777777777775,0,0
375,0,0,0,0,0,3,3.6,9,13,8,3,0,84,0,0.0,0,5,0,0,0,0,1,-0.014880952380952377,0.4035714285714286,0,20
204,3,0,2,0,0,4,4.235294117647059,4,5,6,2,0,47,0,0.0,0,0,0,0,1,0,1,0.42012987012987013,0.487012987012987,0,456
1708,1,0,0,1,0,15,4.8483754512635375,44,69,15,17,0,309,0,0.0,0,18,0,0,1,0,1,0.01181818181818182,0.4139772727272728,0,1
254,2,0,0,0,0,4,4.216216216216216,6,9,4,8,0,61,0,0.0,0,2,0,0,1,0,1,0.5333333333333333,0.8541666666666666,0,849
422,1,0,0,1,0,6,4.10126582278481,16,16,8,3,0,89,0,0.0,0,0,0,0,1,0,0,0.36500000000000005,0.49722222222222223,0,5
393,0,0,0,0,0,4,4.71875,12,17,6,3,0,73,0,0.0,0,1,0,0,1,0,1,0.2619047619047619,0.4523809523809523,0,41
828,1,0,0,6,0,18,4.429577464788732,32,31,8,5,0,169,0,0.0,0,1,0,0,1,0,0,0.08273809523809524,0.31751700680272105,0,6
704,1,0,8,0,0,15,3.888888888888889,14,32,10,11,0,156,0,0.0,0,3,0,0,0,0,1,0.06333451704545452,0.4536931818181818,0,19
1131,1,0,0,2,0,6,4.75531914893617,30,54,16,6,0,205,1,0.004878048780487805,2,2,0,0,1,0,1,0.033609625668449196,0.4593430099312452,0,81
219,0,0,0,0,0,4,4.2105263157894735,7,6,3,4,0,45,0,0.0,0,0,1,0,1,0,1,0.5285714285714286,0.5952380952380952,0,984
755,1,0,1,0,0,8,5.11864406779661,10,26,8,19,0,131,0,0.0,1,3,0,0,0,0,1,0.10158730158730159,0.319047619047619,0,0
482,2,0,0,1,0,4,4.602564102564102,10,26,10,7,0,96,0,0.0,0,0,0,0,1,0,1,0.19166666666666665,0.5587121212121212,0,2
315,0,0,0,0,0,7,4.604166666666667,5,12,3,10,0,69,0,0.0,0,1,0,0,1,0,1,0.06060606060606061,0.47000000000000003,0,4
402,1,0,1,1,0,8,4.686567164179104,10,13,5,1,0,78,0,0.0,1,4,0,0,1,0,0,0.2992063492063492,0.651984126984127,0,25
939,1,0,0,1,0,12,4.490909090909091,24,44,11,3,0,179,0,0.0,0,11,0,0,0,0,0,0.26883116883116887,0.39431818181818185,0,89
1480,0,0,0,1,0,28,4.472222222222222,46,57,28,6,0,299,0,0.0,0,4,0,0,1,0,1,0.1357638888888889,0.501736111111111,0,8
742,1,0,0,1,0,16,4.114503816793893,25,38,7,11,0,163,0,0.0,0,6,0,0,1,0,1,0.11818181818181818,0.4090909090909091,0,31
1483,0,0,6,3,0,19,5.059574468085106,35,66,21,3,0,262,1,0.003816793893129771,0,4,0,0,0,0,1,0.07251683501683502,0.49560994560994565,0,23
734,1,0,0,0,0,10,4.27906976744186,28,22,6,12,0,152,0,0.0,0,2,0,0,0,0,1,0.11666666666666665,0.33166666666666667,0,832
977,2,0,0,0,0,8,4.796875,12,46,10,32,0,187,0,0.0,0,1,0,0,1,0,1,0.13571428571428573,0.5852678571428571,0,0
890,0,0,1,0,0,9,5.067669172932331,28,38,8,10,0,168,0,0.0,0,5,0,0,0,0,1,-0.03920454545454545,0.5380681818181818,0,24
458,1,0,1,1,0,14,4.2875,16,18,7,3,0,98,0,0.0,0,2,0,0,0,0,1,0.12142857142857143,0.23809523809523808,0,0
186,1,0,0,0,0,3,4.892857142857143,2,6,0,7,0,36,0,0.0,0,0,0,0,0,0,1,0.2,0.2,0,2088
301,1,0,0,0,0,7,4.39622641509434,6,10,5,3,0,60,0,0.0,0,1,0,0,1,0,0,-0.02857142857142858,0.3946428571428571,0,0
594,1,0,1,0,0,18,4.085714285714285,16,25,3,8,0,132,0,0.0,0,3,0,0,1,0,1,-0.058333333333333334,0.5016666666666667,0,148
702,2,0,0,0,0,8,4.35,22,31,4,9,0,139,0,0.0,0,1,0,0,1,0,1,0.05324675324675325,0.4316017316017316,0,293
543,1,0,0,0,1,13,4.273684210526316,10,25,9,4,0,114,0,0.0,0,2,0,0,1,0,1,0.047172619047619054,0.5013392857142857,0,0
262,1,0,0,0,0,9,4.288888888888889,6,11,5,2,0,57,0,0.0,0,4,0,0,1,1,1,0.2722222222222222,0.48888888888888893,0,682
641,1,0,2,1,0,10,4.693069306930693,20,26,7,11,0,124,0,0.0,0,0,0,0,1,0,1,-0.071875,0.1625,0,256
104,1,0,0,1,0,3,4.823529411764706,4,4,1,0,0,20,0,0.0,0,0,0,0,0,0,0,0.43333333333333335,0.7333333333333334,0,12
465,4,0,3,0,0,8,4.338235294117647,10,23,3,13,0,100,0,0.0,0,0,0,0,1,0,1,-0.1875,0.7111111111111111,0,57
1024,0,0,0,1,0,20,3.16017316017316,28,42,8,6,0,258,0,0.0,0,8,0,0,0,0,1,-0.007575757575757576,0.4803030303030303,0,11
278,1,0,0,1,0,6,3.543859649122807,4,21,3,3,0,67,0,0.0,0,2,0,0,0,0,1,0.016666666666666666,0.06666666666666667,0,11
1027,0,0,0,0,0,7,4.709302325581396,28,38,17,1,0,191,0,0.0,0,1,0,0,0,0,1,0.14654195011337864,0.4822562358276644,0,317
310,3,0,0,1,0,5,4.638297872340425,3,20,6,2,0,69,0,0.0,0,1,0,0,0,0,1,0.17142857142857143,0.48928571428571427,0,3
242,0,0,1,0,0,5,5.1891891891891895,6,7,7,3,0,43,0,0.0,0,1,0,0,0,0,1,0.5805555555555556,0.7555555555555555,0,85
513,1,0,1,1,0,4,5.0519480519480515,9,28,4,8,0,95,0,0.0,1,1,0,0,1,1,1,0.325,0.7166666666666667,0,0
473,0,0,0,0,0,5,4.792207792207792,17,16,4,2,0,86,0,0.0,0,7,0,0,1,0,1,0.25,0.4375,0,9
360,1,0,0,0,0,9,4.2407407407407405,7,13,4,8,0,88,0,0.0,0,1,1,0,1,0,1,1.3877787807814457e-17,0.4125,0,1599
291,2,0,0,1,0,8,3.685185185185185,8,15,0,2,0,72,0,0.0,0,1,0,0,0,0,0,0.5,0.5,0,4820
240,1,0,0,1,0,6,4.333333333333333,3,14,5,1,0,48,0,0.0,0,1,0,0,0,0,1,0.08,0.38,0,2
698,1,0,0,0,0,12,4.672566371681416,17,36,16,7,0,136,0,0.0,0,0,0,0,1,0,1,0.46333333333333326,0.4477777777777778,0,42
140,0,0,0,0,0,2,3.09375,4,3,2,3,0,37,0,0.0,0,1,0,0,0,0,1,0.056249999999999994,0.3,0,0
369,2,0,0,0,0,3,4.3,6,17,3,6,0,74,0,0.0,0,0,0,0,1,0,1,0.15378787878787878,0.47333333333333333,0,237
393,1,0,0,0,0,10,4.484375,7,20,8,4,0,85,0,0.0,0,0,0,0,1,0,1,0.12,0.39333333333333337,0,71
890,0,0,0,2,0,19,4.067073170731708,21,48,10,4,0,191,0,0.0,0,15,0,0,1,1,1,0.2833333333333333,0.3666666666666667,0,1130
760,1,0,1,0,0,5,4.117241379310345,22,33,8,3,0,154,0,0.0,0,3,0,0,1,0,1,-0.030291005291005296,0.5037037037037037,0,30
826,0,0,0,2,1,8,4.811594202898551,21,39,12,7,0,149,0,0.0,0,8,0,0,1,0,1,0.2400974025974026,0.46937229437229433,0,12
617,2,0,1,2,0,10,4.39622641509434,24,27,4,4,0,127,0,0.0,0,4,0,0,1,0,1,0.0325,0.65,0,12
1232,0,0,3,4,0,15,4.196428571428571,33,62,11,16,0,247,0,0.0,1,1,0,0,0,0,1,-0.002272727272727272,0.22424242424242424,0,0
550,1,0,0,1,0,18,4.160493827160494,21,19,4,24,0,134,0,0.0,0,1,0,0,1,0,1,0.004761904761904765,0.29404761904761906,0,186
417,0,0,0,0,0,3,5.3076923076923075,10,14,7,3,0,69,0,0.0,0,1,0,0,1,0,0,0.18979591836734694,0.39183673469387753,0,0
687,1,0,0,1,0,10,4.367521367521367,16,28,17,6,0,139,0,0.0,0,2,0,0,1,0,1,0.0717850776674306,0.58414820473644,0,24
271,2,0,0,0,0,4,4.086956521739131,7,13,4,5,0,65,0,0.0,0,1,0,0,1,0,1,0.55,0.6,0,17
1064,0,0,0,0,0,13,4.723756906077348,28,42,16,0,0,195,0,0.0,0,4,0,0,0,0,0,0.1416666666666667,0.5861111111111111,0,6
781,2,0,2,0,0,6,4.257142857142857,24,29,11,5,0,157,0,0.0,0,2,0,0,1,0,1,0.1363873106060606,0.4581597222222222,0,0
460,0,0,0,0,0,6,5.806451612903226,10,16,10,11,0,77,0,0.0,0,2,0,0,0,0,1,0.34285714285714286,0.47500000000000003,0,782
554,1,0,1,1,0,10,4.7023809523809526,6,28,5,10,0,109,0,0.0,0,4,0,0,0,0,1,0.06000000000000001,0.28,0,18
723,2,0,0,0,0,9,4.570247933884297,11,27,3,22,0,141,0,0.0,0,2,0,0,0,1,1,-0.215,0.6966666666666667,0,0
995,1,0,2,3,0,21,4.123595505617978,27,26,14,1,0,210,0,0.0,0,6,0,0,0,0,1,0.20093984962406017,0.5899749373433585,0,0
743,4,0,0,0,0,12,4.786324786324786,16,35,12,7,0,139,0,0.0,0,2,0,0,1,0,1,0.16636363636363635,0.7006060606060607,0,0
1448,2,0,1,1,0,24,4.697478991596639,37,64,29,8,0,279,0,0.0,0,6,1,0,1,0,1,0.14531609195402298,0.4677586206896552,0,67
854,1,0,0,0,0,8,4.181208053691275,34,28,11,16,0,180,0,0.0,0,3,0,0,1,0,1,0.19583333333333333,0.45500000000000007,0,55
401,1,0,0,0,0,7,4.394366197183099,11,15,6,5,0,80,0,0.0,0,2,0,0,0,0,1,0.36335807050092767,0.675139146567718,0,48
473,1,0,0,0,0,1,6.706896551724138,11,17,12,5,0,66,1,0.015151515151515152,0,0,0,0,0,0,1,0.29047619047619044,0.2952380952380952,0,53
645,3,0,0,1,0,5,3.9724770642201834,20,29,6,15,0,142,0,0.0,0,2,0,0,1,0,1,0.08418367346938775,0.25255102040816324,0,14
352,1,0,1,0,0,11,3.257575757575758,12,14,3,5,0,94,0,0.0,0,4,0,0,0,1,1,0.36190476190476195,0.5119047619047619,0,66
428,1,0,0,1,0,7,4.507246376811594,14,23,5,6,0,90,0,0.0,0,2,0,0,1,0,1,-0.0029761904761904843,0.6410714285714285,0,2222
352,0,0,0,0,0,9,4.283333333333333,12,10,3,4,0,77,0,0.0,0,1,0,0,0,0,1,-0.10416666666666667,0.4666666666666666,0,126
642,2,0,0,0,0,3,4.788888888888889,19,40,7,20,0,128,0,0.0,0,0,0,0,1,0,1,0.09375,0.3196428571428572,0,331
418,4,0,0,0,0,8,3.5675675675675675,6,21,4,9,0,107,0,0.0,0,2,0,0,0,1,1,0.095,0.32,0,3
408,3,0,3,0,0,7,4.109375,10,13,4,11,0,88,0,0.0,0,1,0,0,1,0,1,-0.045,0.7133333333333333,0,100
1152,1,0,0,0,0,10,3.9767441860465116,37,52,14,9,0,238,0,0.0,0,10,0,0,1,0,1,0.23359375,0.46057291666666667,0,264
484,1,0,0,1,0,10,4.717948717948718,16,18,6,6,0,95,0,0.0,0,2,0,0,1,0,1,0.20462962962962963,0.5703703703703704,0,0
1054,1,0,3,1,1,10,4.153061224489796,25,45,10,12,0,215,0,0.0,0,10,0,0,1,0,1,0.07002314814814815,0.43032407407407414,0,3
865,2,0,0,2,0,15,4.103225806451613,20,36,15,4,0,187,0,0.0,0,4,0,0,1,0,1,0.08333333333333337,0.5395833333333334,0,6
319,0,0,0,0,0,7,4.735849056603773,7,13,4,4,0,61,0,0.0,0,0,0,0,0,0,1,0.14375,0.49375,0,7
